7622_5#61.fa	33
6952_4#22.fa	32
7622_4#10.fa	32
6999_6#16.fa	21
6999_5#7.fa	7
6999_4#20.fa	7
7001_2#4.fa	26
6999_1#11.fa	17
6999_6#14.fa	2
7553_4#48.fa	2
7622_5#49.fa	2
6925_2#88.fa	1
6999_3#11.fa	1
7553_4#47.fa	18
7001_3#10.fa	18
6999_1#5.fa	18
7553_4#13.fa	18
6999_1#22.fa	18
7622_5#66.fa	18
6999_7#9.fa	18
7622_5#68.fa	30
7001_3#11.fa	30
7001_3#4.fa	16
7553_5#60.fa	44
7553_5#76.fa	44
7622_5#52.fa	55
7622_5#96.fa	27
7622_4#1.fa	27
7622_3#79.fa	27
7001_2#13.fa	25
7622_4#12.fa	25
7622_2#27.fa	25
6999_6#23.fa	28
7622_5#73.fa	28
7001_1#23.fa	28
7622_2#22.fa	28
6999_3#13.fa	28
7622_2#9.fa	28
7622_2#47.fa	57
6999_4#7.fa	40
6930_8#10.fa	20
7622_2#29.fa	20
7001_1#16.fa	20
6999_2#9.fa	20
6999_1#19.fa	14
7001_2#1.fa	14
6999_5#23.fa	49
6999_7#6.fa	24
6999_2#18.fa	10
7622_5#86.fa	10
7622_4#35.fa	31
6999_7#21.fa	35
7001_1#11.fa	35
7622_5#67.fa	11
6999_4#18.fa	11
6925_2#81.fa	53
7622_4#31.fa	48
7001_3#2.fa	42
6999_1#3.fa	42
6999_5#15.fa	22
7001_1#4.fa	22
7622_5#94.fa	22
6925_1#70.fa	22
7622_3#58.fa	46
7622_3#74.fa	0
6999_6#9.fa	0
6999_3#14.fa	0
6999_7#4.fa	0
7553_4#31.fa	13
6999_4#6.fa	23
7622_4#44.fa	29
7622_4#39.fa	6
7553_5#73.fa	50
6999_2#3.fa	39
7622_5#56.fa	39
6925_1#65.fa	39
6999_6#11.fa	36
7553_4#26.fa	3
7622_5#95.fa	3
7622_5#65.fa	3
7622_4#17.fa	3
6999_7#19.fa	3
6925_1#50.fa	51
7553_6#2.fa	51
6999_7#5.fa	51
7622_4#20.fa	9
7553_5#64.fa	9
7553_5#53.fa	9
7622_3#84.fa	9
7622_4#42.fa	58
7622_4#13.fa	41
7001_1#9.fa	12
7622_3#83.fa	12
7622_2#42.fa	12
7001_2#11.fa	12
7622_4#41.fa	12
7553_6#1.fa	12
7553_4#14.fa	12
7001_2#10.fa	12
7001_2#22.fa	47
7622_4#21.fa	47
7622_3#67.fa	15
6999_5#21.fa	15
6999_3#23.fa	15
7622_4#29.fa	15
6925_2#82.fa	15
7622_2#31.fa	52
6925_1#52.fa	38
7622_3#69.fa	8
7622_4#38.fa	4
6999_6#3.fa	34
6925_2#94.fa	34
6952_4#14.fa	34
7622_5#51.fa	34
7622_3#53.fa	56
7622_5#62.fa	45
7622_5#77.fa	37
6930_8#17.fa	43
6999_5#5.fa	19
7553_4#36.fa	54
6999_4#16.fa	5
7622_4#23.fa	5
7622_2#11.fa	5
7553_6#4.fa	5
7622_4#36.fa	5
6925_1#68.fa	5
7622_3#72.fa	5
7001_1#6.fa	5
